customer_id,trans_date,tran_amount,response
CS1478,28-Jul-11,104,0
CS3814,2-Feb-14,105,0
CS1724,15-Feb-15,98,0
CS2606,27-Dec-14,41,0
CS1870,3-Jul-13,42,1
CS2776,10-Dec-12,59,0
CS2432,10-Aug-11,103,0
CS3808,20-Aug-12,38,0
CS3966,3-Nov-12,82,0
CS4183,5-Feb-14,74,1
CS4831,21-Jun-12,66,0
CS4760,2-Feb-12,103,0
CS3502,4-Jun-11,37,0
CS1761,20-Mar-14,99,0
CS4679,13-Nov-13,85,0
CS2588,22-Sep-14,54,1
CS1526,15-Jan-15,85,0
CS4977,9-Sep-12,39,0
CS6094,24-May-12,88,0
CS4901,10-Dec-12,90,0
CS3249,9-Mar-13,65,1
CS3491,11-Jun-12,91,0
CS1774,2-Sep-12,96,0
CS2642,4-Nov-13,49,0
CS5082,25-Aug-11,36,0
CS5076,29-Aug-13,59,1
CS1427,9-Jun-12,62,0
CS4754,27-Sep-14,53,0
CS4609,28-Sep-14,65,0
CS4396,22-Aug-14,36,0
CS3953,11-May-12,86,0
CS1863,26-Jun-11,58,0
CS2889,7-Oct-12,101,1
CS3024,17-Jul-11,37,0
CS3497,11-Nov-13,88,0
CS5616,3-Apr-13,57,0
CS4378,7-Nov-11,57,0
CS2614,10-Feb-12,39,0
CS2492,7-Jul-11,67,0
CS3278,26-Feb-12,88,0
CS4863,7-Nov-14,75,0
CS3915,17-Aug-12,49,0
CS5896,24-Jul-14,54,0
CS2855,14-Sep-12,101,0
CS4643,9-Oct-12,75,0
CS2645,23-Apr-12,76,0
CS5037,14-Sep-14,83,0
CS2010,18-Aug-12,81,0
CS3165,21-Jul-13,77,0
CS4799,6-Sep-13,68,0
CS1391,8-Feb-14,44,0
CS3037,20-Dec-12,35,0
CS2042,6-Dec-14,49,0
CS2516,4-Sep-14,87,0
CS3260,1-Nov-12,50,1
CS2089,27-Aug-13,52,0
CS4353,27-Dec-14,99,0
CS2511,6-Sep-11,79,0
CS1470,11-Jan-15,70,0
CS2202,9-Nov-11,87,0
CS2530,29-Mar-13,54,0
CS4427,10-Jul-14,50,0
CS4254,11-Sep-11,58,0
CS4881,21-May-14,70,0
CS3360,5-Sep-11,54,0
CS3075,16-Mar-14,91,0
CS5962,13-Aug-11,38,0
CS5876,20-Mar-13,57,0
CS1280,1-Jul-11,66,0
CS1401,24-Apr-12,68,0
CS1724,14-Jan-14,55,0
CS2929,9-Aug-12,44,0
CS2131,12-Jul-13,89,0
CS1124,7-Oct-11,66,0
CS2349,19-Feb-15,50,0
CS2360,29-Oct-12,47,0
CS2935,19-Dec-14,61,0
CS2073,9-Feb-15,83,0
CS3509,28-Nov-14,104,0
CS4981,1-Dec-14,92,0
CS3827,21-Jan-13,35,0
CS3664,3-Apr-12,84,0
CS4790,30-Oct-12,91,0
CS5797,26-Feb-14,68,1
CS1166,20-Sep-11,104,0
CS3831,24-Feb-15,43,0
CS1538,25-Apr-13,81,0
CS1522,3-May-12,35,0
CS5480,19-Jan-15,73,1
CS4297,10-Jun-11,90,1
CS5395,22-Sep-14,66,1
CS5143,14-Jan-12,96,0
CS1371,6-Dec-12,101,0
CS3477,29-Dec-13,39,0
CS1408,7-Oct-11,100,0
CS1591,14-Oct-11,44,0
CS2465,11-Sep-13,105,0
CS4575,24-Mar-12,39,0
CS3783,17-May-13,104,0
CS4600,13-Sep-13,59,0
CS5308,5-May-12,77,1
CS3991,19-Aug-11,48,0
CS1841,27-Oct-13,40,0
CS1617,16-Mar-13,80,0
CS5767,16-Mar-12,54,0
CS2151,27-Nov-12,104,0
CS5231,21-Aug-12,66,0
CS5460,14-Jun-14,77,0
CS5595,11-Aug-14,85,0
CS3274,15-Jul-12,52,0
CS4864,29-Aug-11,86,0
CS2873,8-Mar-14,83,0
CS5244,31-Jul-14,43,0
CS3493,13-Nov-11,55,0
CS4055,22-Jun-12,40,0
CS1221,1-Mar-14,57,0
CS1838,18-Jul-11,49,0
CS4945,24-Jan-14,51,0
CS3705,11-Jan-12,66,0
CS2856,4-Jul-14,85,0
CS3830,1-Jul-12,95,0
CS1129,8-Oct-11,44,0
CS2865,10-Sep-11,72,0
CS3630,11-Jul-14,81,0
CS1525,28-Aug-14,103,0
CS2609,22-Feb-14,89,0
CS4512,12-Apr-13,37,0
CS5826,19-Mar-14,64,0
CS3540,28-Nov-12,37,0
CS4529,11-Feb-14,94,0
CS3932,19-May-14,48,0
CS5652,14-May-12,52,0
CS3034,22-Jun-12,38,0
CS4488,11-Nov-13,55,0
CS1364,5-Sep-11,90,0
CS1496,24-Sep-12,53,0
CS2113,23-Dec-13,36,1
CS3069,26-May-11,67,0
CS2983,14-Dec-12,87,0
CS6089,11-Oct-12,70,0
CS2995,6-Mar-13,91,0
CS2049,17-Dec-11,64,0
CS4927,13-Aug-11,84,0
CS3673,24-Feb-15,58,0
CS4717,6-Dec-13,65,1
CS4496,6-Sep-13,87,0
CS4670,19-Nov-14,75,0
CS1747,10-Jun-14,76,0
CS3682,3-Jun-14,58,0
CS3315,16-Apr-13,63,0
CS1329,8-Mar-13,48,0
CS1555,9-Oct-14,103,0
CS2205,20-Sep-11,91,0
CS3646,29-Dec-13,92,0
CS3067,25-Dec-13,95,0
CS2127,16-Sep-14,38,0
CS2304,24-Oct-11,49,0
CS1499,13-Jun-14,104,0
CS3611,28-Jun-13,59,0
CS1368,30-May-13,104,0
CS4451,28-Jul-12,51,1
CS3274,28-Jan-15,42,0
CS4782,11-Jun-12,94,0
CS1318,18-Feb-13,77,0
CS1155,1-Jul-11,77,0
CS5800,30-Jan-14,101,0
CS3054,13-Jan-12,82,0
CS2941,24-Mar-12,64,0
CS3627,15-Oct-12,45,0
CS5607,3-Jul-14,61,0
CS5146,7-Jul-11,79,0
CS4289,24-Dec-14,98,0
CS5093,20-Aug-11,37,1
CS2749,21-May-11,64,0
CS4575,3-Jul-14,80,0
CS2907,9-Mar-14,48,0
CS2541,24-Mar-12,83,1
CS1664,18-Oct-13,64,0
CS4039,16-Nov-14,80,0
CS4672,26-Jul-11,102,0
CS1897,2-Jan-15,78,0
CS1987,29-Sep-11,65,0
CS4372,12-Jan-15,83,0
CS2055,26-May-14,105,0
CS2242,30-Jun-11,90,0
CS6053,22-Jun-12,87,0
CS2244,22-Jun-14,75,1
CS5560,3-Sep-14,64,0
CS5053,19-Oct-12,94,0
CS3426,11-Jun-12,60,0
CS2759,9-Oct-14,40,0
CS6001,28-Aug-12,65,0
CS3932,18-Mar-14,63,0
CS5298,25-Feb-14,43,0
CS3713,12-Mar-13,85,0
CS2034,17-Apr-12,58,0
CS2692,13-Mar-13,66,0
CS4300,22-Jan-12,56,0
CS2610,18-Nov-14,40,0
CS4776,17-Jul-11,88,0
CS3857,1-Apr-12,69,0
CS4625,10-Mar-14,83,0
CS2062,17-Feb-14,76,0
CS3761,7-Mar-14,104,1
CS5547,6-Feb-13,54,1
CS5610,10-May-14,43,0
CS2103,5-Feb-15,78,0
CS4252,21-Apr-14,87,0
CS3169,19-Oct-11,59,0
CS5473,12-Mar-12,65,0
CS1753,29-Oct-11,104,0
CS1542,12-Nov-11,99,0
CS2604,16-Sep-14,72,0
CS3155,24-Dec-12,65,0
CS2915,10-Sep-14,77,0
CS4718,12-Nov-12,39,0
CS2669,19-May-14,36,0
CS4304,10-Jan-13,91,0
CS3769,19-Oct-11,95,0
CS1978,5-Oct-11,67,0
CS3146,16-Jul-11,50,0
CS1991,21-Aug-14,78,0
CS5792,10-Jan-14,68,0
CS2687,20-Sep-11,38,0
CS2029,14-Jul-13,86,0
CS5252,31-Aug-11,41,0
CS5716,21-Oct-14,79,0
CS5669,18-May-13,103,1
CS5049,23-Jul-13,99,0
CS2880,31-Jul-11,87,0
CS1154,7-Feb-13,74,0
CS2363,26-Feb-15,78,0
CS4175,23-Feb-13,61,0
CS4470,5-Feb-14,92,1
CS1296,25-May-11,90,0
CS2364,29-Jun-12,87,0
CS2931,10-Nov-14,53,1
CS2340,17-Oct-12,58,0
CS1379,27-Apr-14,68,0
CS3704,16-Sep-13,42,1
CS1667,3-Dec-12,71,0
CS5542,14-Dec-12,57,0
CS1647,12-Aug-12,74,0
CS4765,26-Jul-13,71,0
CS5092,23-Feb-15,93,0
CS2881,28-Mar-13,51,0
CS3746,18-Jul-11,47,0
CS1787,9-Jun-14,71,0
CS1456,8-Nov-13,77,0
CS3590,14-Apr-13,84,0
CS1629,2-Aug-13,39,0
CS5340,3-Mar-15,92,0
CS2269,7-Aug-13,56,0
CS4629,4-Jul-12,86,0
CS1731,21-Nov-12,41,0
CS2858,3-May-14,64,0
CS1466,23-Jul-11,77,0
CS3986,25-Jan-12,94,0
CS4035,20-Apr-14,61,0
CS4130,14-Aug-13,73,0
CS2482,31-Aug-14,102,0
CS5946,28-Jul-12,88,0
CS3419,6-Aug-12,91,0
CS5635,21-Sep-13,96,0
CS1650,10-Mar-13,40,1
CS2330,14-Sep-13,85,0
CS5242,12-Jul-13,71,0
CS2364,10-Nov-12,99,0
CS2125,8-Sep-14,56,0
CS2927,7-Apr-13,47,0
CS2391,7-Nov-13,82,0
CS2742,16-Nov-13,52,0
CS2329,31-May-13,64,0
CS2559,28-Jul-11,91,0
CS4749,26-Feb-12,105,0
CS1648,13-Apr-12,100,0
CS3415,11-Jul-12,46,1
CS5049,15-Mar-14,68,0
CS1349,14-Apr-13,81,0
CS5421,7-Apr-12,74,0
CS5682,20-Feb-12,35,0
CS1323,11-Nov-14,56,0
CS3447,13-Dec-12,90,0
CS4746,31-Jul-13,86,1
CS3212,4-Jun-14,44,0
CS4214,16-Jul-13,39,0
CS3553,19-Jul-13,103,0
CS1962,13-Jul-14,102,0
CS3971,25-Dec-12,80,0
CS5115,27-Dec-14,50,1
CS3220,15-Mar-15,102,0
CS3881,29-Mar-14,76,0
CS3943,7-Nov-11,96,0
CS2732,16-Oct-12,94,0
CS4729,27-Jan-13,99,0
CS5600,20-Jul-12,40,0
CS1386,17-Sep-14,36,0
CS3584,4-Feb-12,69,0
CS5756,15-Sep-13,84,0
CS2341,19-Dec-14,77,1
CS4775,7-Mar-13,79,0
CS2932,20-Feb-13,76,0
CS4799,26-Dec-11,38,0
CS3205,6-Oct-12,36,0
CS5694,25-Sep-11,60,0
CS4418,13-Dec-12,99,0
CS4486,15-Feb-12,61,0
CS1653,21-Jul-14,81,1
CS1482,13-Sep-14,37,0
CS3513,1-Jul-12,86,0
CS3786,29-Jan-15,71,0
CS1338,10-Dec-13,80,0
CS4693,7-Jun-14,66,0
CS5379,30-Dec-12,42,0
CS4197,1-Nov-14,60,0
CS4291,23-May-14,82,0
CS1925,8-Nov-13,90,0
CS2867,30-Nov-13,90,1
CS2565,21-Jan-15,67,0
CS2523,27-Dec-13,102,0
CS3985,8-Jun-11,55,0
CS5666,15-Jul-13,49,0
CS3074,16-Nov-11,38,0
CS4892,23-Jul-13,38,0
CS1391,28-Sep-12,97,0
CS3363,13-Sep-12,61,0
CS2538,7-Aug-14,85,0
CS4713,18-Jun-14,101,0
CS5599,14-Aug-13,61,1
CS5611,17-Jan-15,86,0
CS4629,20-Sep-13,66,0
CS4646,4-Dec-12,70,0
CS4931,20-Jun-14,67,0
CS4424,4-Oct-14,96,0
CS3456,7-Jul-13,83,1
CS5592,18-Feb-14,45,0
CS1369,17-Aug-12,98,0
CS3283,28-Dec-13,83,0
CS5114,18-Sep-14,55,0
CS3662,18-Jan-12,62,0
CS2837,3-Dec-11,59,0
CS2679,23-Jun-13,69,0
CS4456,3-May-12,71,0
CS4159,15-Feb-13,59,0
CS4981,22-Nov-12,55,0
CS5254,31-Aug-14,40,0
CS5853,26-Aug-14,69,0
CS3248,5-Mar-14,36,0
CS4646,8-Jun-12,66,0
CS3170,4-May-12,54,0
CS4016,10-Jun-12,60,1
CS5781,26-Jun-14,89,0
CS2661,7-Aug-11,65,1
CS6072,11-Jun-11,72,0
CS3364,16-Apr-12,66,1
CS5077,31-Jul-13,77,0
CS4276,17-Aug-14,67,1
CS2484,12-Apr-13,94,0
CS3434,9-Sep-11,52,0
CS1156,25-Jun-11,91,0
CS5097,22-Dec-11,57,0
CS1513,30-Nov-14,69,0
CS4382,5-Apr-14,71,0
CS4831,29-Apr-12,95,0
CS5260,14-Jun-13,102,1
CS3575,13-Jun-12,96,0
CS3912,4-Apr-14,54,0
CS2555,9-Dec-14,100,0
CS3147,25-Mar-14,82,1
CS3653,20-Dec-11,97,0
CS3620,18-Jun-14,40,0
CS4031,6-May-13,98,0
CS2217,11-Sep-12,99,0
CS3318,22-Sep-11,85,1
CS3724,27-Apr-14,49,0
CS5320,14-Aug-14,77,0
CS1391,19-Oct-12,66,0
CS4586,26-Jun-11,62,0
CS2172,15-Feb-15,88,0
CS2855,4-May-14,102,0
CS3557,28-Feb-14,87,0
CS2627,30-May-11,105,0
CS3739,16-Jun-13,63,0
CS2008,22-Jun-12,87,1
CS5809,14-Apr-14,48,0
CS3847,20-Aug-13,57,0
CS4602,22-Jul-13,37,0
CS2918,29-Jan-15,95,0
CS3433,7-May-14,69,0
CS4626,4-Mar-14,93,0
CS2041,11-Feb-14,82,0
CS3751,27-Aug-12,72,0
CS1588,23-Oct-13,103,0
CS3152,17-Nov-11,42,0
CS5676,17-Jan-15,35,0
CS5921,15-Apr-14,73,0
CS5270,25-Nov-12,70,0
CS5198,19-Dec-11,85,0
CS4906,3-Apr-13,67,0
CS5403,12-Nov-14,59,0
CS2268,27-May-11,37,0
CS3129,5-Aug-11,44,0
CS5067,6-Jun-13,75,0
CS1660,13-Nov-12,94,0
CS2102,27-Jan-13,37,1
CS2919,22-Apr-13,55,0
CS2818,10-Oct-12,78,0
CS4652,20-Nov-13,54,1
CS2990,23-Feb-14,61,1
CS4503,21-Sep-14,67,1
CS1626,26-Feb-14,84,0
CS2325,18-Apr-12,44,0
CS4546,21-Mar-13,87,0
CS5391,3-Jan-15,63,0
CS4461,8-Feb-15,48,0
CS3817,28-Feb-15,94,0
CS4530,3-Dec-14,102,0
CS2303,27-Mar-14,104,0
CS4009,24-Jul-11,97,0
CS3008,28-Aug-13,36,0
CS3156,8-Nov-11,77,0
CS5523,23-Mar-13,65,0
CS2672,15-Jun-11,51,0
CS1545,23-Feb-15,40,0
CS5783,5-Dec-14,102,0
CS3108,5-Apr-12,82,0
CS2304,13-Jan-14,68,0
CS5309,10-Mar-14,46,0
CS3920,8-Dec-14,81,0
CS3819,13-Jun-12,70,0
CS3926,27-Jan-15,39,0
CS1861,25-Apr-13,47,0
CS2887,9-Jun-11,56,0
CS1176,11-Jan-15,75,0
CS5936,29-Jun-14,91,0
CS3195,28-Oct-11,73,0
CS5297,14-May-13,103,0
CS2835,26-Aug-12,39,0
CS5107,10-Jan-14,68,0
CS1690,12-Nov-14,67,0
CS3250,7-May-14,96,0
CS1786,5-Dec-12,74,0
CS3667,17-Feb-15,94,0
CS5847,4-Mar-12,79,0
CS3618,6-Jan-13,99,0
CS4014,11-Sep-13,88,0
CS3351,14-Jan-14,64,0
CS1852,8-Apr-14,71,0
CS5678,14-Oct-12,71,0
CS3282,22-Aug-11,57,0
CS5407,23-Apr-13,105,0
CS2768,30-Apr-12,56,0
CS3474,12-Mar-13,89,0
CS3868,23-Feb-14,102,0
CS3639,14-Jul-11,67,0
CS3231,24-Oct-14,64,0
CS2769,10-Dec-11,67,0
CS2592,12-Oct-12,53,0
CS3817,3-Nov-12,35,0
CS2738,1-Nov-13,87,0
CS5598,29-Jan-14,77,1
CS6097,5-Sep-12,70,0
CS2672,30-Aug-14,101,0
CS5196,13-Mar-12,76,0
CS4570,10-Jan-14,35,0
CS3853,8-Apr-12,48,0
CS4228,29-Sep-12,78,0
CS4170,3-Jun-13,79,0
CS1669,24-Jan-15,44,1
CS3377,14-Sep-12,72,0
CS1940,19-Jan-12,104,0
CS5857,2-Aug-12,92,0
CS4502,27-Dec-11,42,0
CS2076,18-Feb-13,85,0
CS2509,9-Jan-12,60,0
CS2227,1-May-14,56,1
CS2064,12-Nov-13,47,1
CS2247,10-May-12,104,1
CS2845,19-Jul-13,99,0
CS1568,11-Feb-15,41,0
CS6098,13-Dec-11,80,1
CS2371,10-Jan-13,39,0
CS1282,30-Apr-13,40,0
CS1558,22-Jun-13,43,0
CS5328,24-Jun-13,93,0
CS4605,15-Feb-13,67,0
CS3656,20-Oct-13,52,0
CS5533,21-Sep-12,72,0
CS6005,29-Jun-11,77,0
CS2345,26-Sep-11,78,0
CS2256,3-Aug-13,62,0
CS3712,30-Sep-12,75,0
CS2745,22-Aug-13,52,0
CS4461,9-Sep-13,61,0
CS3238,18-Dec-14,96,0
CS5709,23-Jan-15,102,0
CS2917,5-Sep-14,69,0
CS4741,3-Feb-13,89,0
CS6031,29-Jul-14,101,0
CS5214,15-Jul-11,49,0
CS2838,29-Dec-12,95,1
CS5373,1-Oct-14,79,0
CS5331,24-Nov-14,105,0
CS3509,3-Feb-13,101,0
CS5313,18-May-14,57,0
CS3249,7-Jul-13,41,1
CS1899,19-Jul-12,56,0
CS4098,13-Feb-13,99,1
CS5736,14-Aug-12,99,0
CS1796,20-Nov-11,58,0
CS4607,17-Dec-13,76,0
CS5538,11-May-13,82,0
CS6047,19-Jun-14,49,0
CS5382,9-Jan-12,85,1
CS1902,1-Nov-12,91,0
CS3833,25-Jul-13,41,0
CS1159,20-Jun-11,104,0
CS5301,13-Oct-13,40,0
CS5511,26-Jul-12,39,0
CS1634,14-Apr-14,36,0
CS3483,21-Jun-13,51,0
CS2956,5-Dec-13,89,1
CS1601,19-Feb-14,50,0
CS4540,1-Mar-15,69,1
CS1937,25-Dec-11,98,0
CS4671,2-Apr-12,49,0
CS2080,19-Jul-13,49,1
CS4418,22-Sep-14,60,0
CS3229,26-Feb-13,68,0
CS4803,9-Feb-13,64,0
CS1258,22-Dec-12,65,0
CS5923,27-Dec-12,70,0
CS1721,24-May-13,88,0
CS6003,4-Jun-13,86,0
CS4005,29-Dec-11,74,0
CS4016,13-Sep-14,57,1
CS5551,16-Jul-14,42,0
CS1113,7-Dec-12,75,0
CS4778,14-Mar-12,98,0
CS3812,10-Oct-11,99,1
CS2898,28-Jun-13,49,0
CS2350,30-Jan-13,95,1
CS3079,6-Jul-12,73,1
CS2765,13-Dec-13,50,0
CS2103,12-Jun-11,79,0
CS5615,31-Aug-11,73,0
CS3658,8-Oct-12,101,1
CS4613,17-Mar-14,77,1
CS3887,6-Sep-14,92,0
CS2123,6-Sep-12,64,0
CS1628,11-Sep-12,40,0
CS5847,1-Jun-14,38,0
CS1676,25-Sep-11,58,1
CS4908,24-Nov-12,95,0
CS4330,17-Jul-13,50,0
CS3980,5-Feb-12,90,0
CS1923,2-Nov-11,55,1
CS1144,18-Jul-11,77,0
CS2474,1-Aug-13,83,0
CS4199,16-Jun-12,66,0
CS4121,16-Jan-13,90,0
CS1383,17-Oct-14,79,0
CS1803,23-Jan-14,64,1
CS5669,22-Apr-12,48,1
CS5207,15-Apr-12,92,0
CS2290,6-Jan-12,73,0
CS5937,14-Oct-12,40,0
CS2749,27-Sep-13,60,0
CS3409,27-Sep-11,60,1
CS1440,2-May-13,81,0
CS4488,31-Oct-13,64,0
CS5678,28-Nov-13,62,0
CS2341,29-Sep-14,70,1
CS3356,19-Jun-12,54,0
CS4771,24-Aug-13,46,0
CS3503,13-Sep-11,77,0
CS5898,27-Feb-13,40,0
CS3319,15-Jan-14,52,0
CS1637,4-Nov-11,71,0
CS4380,9-Aug-13,36,1
CS3558,22-Nov-11,80,0
CS3277,5-Mar-13,39,0
CS2020,5-Oct-12,70,0
CS2176,26-Sep-14,99,0
CS2480,13-Jan-12,95,0
CS3971,20-Nov-11,97,0
CS3374,5-Mar-14,41,0
CS5706,24-Apr-14,73,0
CS2943,20-Aug-14,67,0
CS2793,5-Feb-12,78,0
CS2649,23-Jan-14,44,1
CS3958,12-Feb-13,49,0
CS4277,28-Jun-14,63,0
CS5289,11-Nov-11,85,0
CS3194,2-May-14,63,0
CS4528,8-May-12,72,0
CS3461,15-Nov-14,66,0
CS5210,13-Apr-12,78,0
CS1852,1-Oct-13,98,0
CS1675,25-Sep-13,90,0
CS4908,6-Jul-11,88,0
CS2246,3-Jul-14,86,0
CS2741,7-Aug-11,58,1
CS6024,21-Feb-12,55,0
CS4220,7-Dec-13,56,0
CS4711,11-Aug-14,83,0
CS4762,2-Nov-11,40,0
CS5694,21-Jun-13,56,0
CS3592,23-Jul-11,85,0
CS3511,8-Feb-13,70,0
CS1493,23-Jan-14,73,0
CS2335,11-Mar-13,78,0
CS1458,25-Nov-12,102,0
CS3927,31-Jan-14,97,1
CS5048,3-Dec-14,50,0
CS5382,14-Dec-12,69,1
CS4650,15-Nov-11,94,0
CS2698,19-Oct-11,64,0
CS3389,29-Mar-13,46,0
CS1556,17-Oct-13,48,0
CS2044,1-Jun-12,82,0
CS1148,3-Jun-13,101,1
CS5047,2-Aug-12,77,0
CS3509,28-Jul-12,68,0
CS1638,24-Jan-13,38,0
CS4426,1-Sep-13,58,0
CS2152,10-Oct-13,89,0
CS2999,2-Jul-14,56,0
CS4350,26-Aug-13,69,1
CS2567,9-Feb-14,75,0
CS5752,14-Jun-11,92,0
CS4167,10-Aug-14,68,0
CS1257,19-Feb-15,55,0
CS5667,24-Apr-14,37,0
CS4225,17-Mar-13,42,0
CS3240,9-Jan-14,105,0
CS3496,9-Feb-15,93,0
CS1520,13-Mar-15,60,0
CS2274,31-Oct-13,49,0
CS4060,9-Mar-12,38,0
CS2463,14-Nov-13,90,0
CS4044,10-Apr-14,37,0
CS2430,16-Jul-14,88,0
CS1663,5-Apr-13,91,1
CS3535,21-Oct-12,86,0
CS1515,27-Apr-13,65,0
CS1364,29-May-13,66,0
CS5927,28-Oct-13,75,0
CS2905,17-Aug-13,38,0
CS5452,11-Apr-13,68,0
CS1643,30-Dec-14,100,0
CS2836,28-Jan-15,55,0
CS1147,22-Jul-11,53,0
CS2251,25-May-14,87,0
CS4836,21-Jul-12,63,0
CS3340,22-Jun-14,36,1
CS4626,28-Nov-13,41,0
CS3816,19-Dec-11,98,0
CS1366,29-Dec-13,51,0
CS5923,13-Nov-14,51,0
CS2125,31-May-12,57,0
CS2694,13-Apr-12,79,0
CS1875,25-Jan-12,100,0
CS1162,4-Jul-11,45,0
CS5336,3-Oct-11,67,0
CS3337,31-May-11,49,0
CS2221,20-Jan-12,66,0
CS2214,18-May-14,43,0
CS5174,8-Jul-13,48,1
CS5661,1-Sep-12,83,0
CS6051,4-Mar-13,70,0
CS4474,3-Jun-13,41,0
CS1829,8-Oct-12,99,0
CS5182,18-Jul-14,82,0
CS4171,6-Oct-12,79,0
CS1151,18-Jun-14,70,0
CS3006,3-Mar-15,53,0
CS5256,29-Jan-14,105,0
CS5898,17-Dec-11,93,0
CS3803,26-Mar-14,86,0
CS3247,3-Aug-12,48,0
CS1416,19-Jun-13,41,0
CS1386,3-Nov-13,98,0
CS1244,29-Sep-13,51,0
CS2961,16-Feb-12,38,0
CS6000,4-Jan-12,100,0
CS2552,3-May-13,77,0
CS1238,22-Feb-12,99,0
CS1314,11-Jul-13,62,0
CS3105,21-Dec-11,99,1
CS5914,30-Jun-12,95,0
CS3992,4-Dec-14,59,0
CS3423,25-Jan-15,50,0
CS2910,18-Dec-14,38,0
CS3752,3-Jul-11,82,0
CS3148,3-Jun-12,81,0
CS3244,6-Jul-14,66,1
CS2653,5-Aug-11,65,1
CS1168,3-Jul-12,83,0
CS3135,13-Sep-12,81,0
CS3999,15-Sep-13,80,1
CS4865,2-Apr-14,68,0
CS2533,21-Nov-12,55,0
CS5808,4-Dec-11,70,1
CS4294,9-Jun-11,35,1
CS2332,29-Jan-14,42,0
CS3303,28-Aug-13,65,0
CS4011,13-Aug-12,56,0
CS3483,16-Jun-13,67,0
CS4200,11-Feb-13,44,0
CS2612,4-Jun-11,58,0
CS5317,12-Dec-12,75,0
CS1857,10-Nov-12,82,0
CS1392,18-Sep-11,98,0
CS1625,2-Nov-14,39,0
CS5637,20-Dec-12,80,0
CS3791,15-Jan-15,71,0
CS1634,12-Feb-12,77,0
CS4168,22-May-12,97,0
CS4143,7-Aug-14,46,0
CS2646,26-Sep-12,46,0
CS1850,2-Aug-11,73,0
CS1864,16-Dec-12,40,0
CS4494,1-May-14,90,1
CS4287,3-Jan-14,60,0
CS3473,25-Jan-13,48,1
CS5071,20-Oct-13,72,0
CS1194,8-Feb-13,54,0
CS4219,27-Sep-11,35,0
CS5714,16-Nov-14,50,1
CS3972,13-Jun-13,49,0
CS2096,10-Jun-14,81,0
CS4143,14-Jul-12,70,0
CS3874,27-Jan-14,51,0
CS5071,26-Jun-14,42,0
CS3775,3-Feb-13,79,0
CS4247,21-Sep-11,81,0
CS1692,23-May-12,93,0
CS5354,19-May-14,46,0
CS1878,12-Nov-14,81,1
CS3305,14-Nov-12,77,0
CS2464,29-Sep-12,87,0
CS2433,30-Dec-14,62,0
CS3756,3-Sep-11,78,0
CS1902,18-May-12,64,0
CS3799,30-Aug-14,74,0
CS4750,21-Nov-12,60,0
CS2505,18-Nov-14,102,0
CS1367,30-Jan-13,44,0
CS2558,30-Aug-12,70,1
CS5384,10-Jan-14,86,0
CS5105,15-May-14,52,0
CS2548,7-Sep-12,84,1
CS2906,30-Apr-14,98,1
CS3808,3-Feb-12,54,0
CS3308,18-Mar-14,73,0
CS3344,29-Jan-13,95,0
CS3366,28-Nov-14,91,0
CS4507,19-Aug-14,72,0
CS2173,30-Jun-13,72,0
CS3236,22-Apr-12,65,0
CS5576,10-Aug-13,96,0
CS3934,5-Apr-14,94,0
CS1144,28-Nov-12,96,0
CS2807,14-Jan-15,60,0
CS4463,14-Jan-13,39,0
CS2104,30-Jun-11,76,0
CS1525,8-Sep-13,37,0
CS5322,31-Dec-13,77,0
CS4457,17-Dec-14,79,1
CS5296,15-Sep-14,98,0
CS2959,14-Jan-15,58,0
CS1389,1-Jan-12,37,0
CS2161,11-Feb-13,38,1
CS5918,27-Jan-14,48,0
CS1856,8-Sep-14,80,0
CS1750,12-Jan-13,91,0
CS1635,11-May-14,64,1
CS2863,18-Dec-11,48,0
CS5701,4-Nov-14,45,0
CS5422,20-Oct-13,36,0
CS5585,3-May-14,37,0
CS4042,2-Jan-14,72,0
CS1236,28-Jul-12,53,0
CS5126,9-Dec-13,36,0
CS1285,26-Jun-13,104,0
CS4350,20-Nov-11,91,1
CS1679,4-Nov-14,35,0
CS4958,2-Aug-14,42,0
CS3368,28-Oct-12,70,1
CS4379,26-Jan-13,52,0
CS4570,4-Nov-13,100,0
CS1248,4-Jul-11,72,0
CS1798,9-Sep-12,50,0
CS6068,7-Mar-12,83,0
CS1421,29-Aug-13,76,0
CS5741,30-Jan-13,86,0
CS4122,1-Jul-14,54,0
CS4643,1-Jan-14,89,0
CS2958,28-May-13,48,0
CS5012,7-Sep-11,43,0
CS1125,12-Dec-13,38,0
CS2439,26-Nov-12,59,0
CS4530,6-Oct-13,92,0
CS1325,24-Dec-11,79,0
CS5915,14-Aug-13,79,0
CS2285,2-Sep-14,103,0
CS5303,7-Nov-12,40,0
CS2753,8-Aug-11,51,0
CS2071,25-Nov-13,93,0
CS4805,24-Mar-13,51,0
CS5685,14-Oct-11,81,0
CS5368,8-Sep-11,64,0
CS3721,27-Mar-14,82,0
CS4745,5-Dec-11,37,0
CS2441,11-May-14,56,1
CS3784,13-Jul-14,41,0
CS4122,20-May-12,89,0
CS5866,6-Oct-12,65,0
CS5620,20-May-11,45,1
CS3778,15-Feb-13,76,0
CS5600,3-Oct-13,50,0
CS1597,16-Feb-14,105,0
CS4949,3-Jul-14,40,1
CS2151,9-Apr-14,47,0
CS5093,26-Jul-13,41,1
CS5980,1-Jan-13,86,0
CS1978,28-Dec-11,84,0
